latitude,longitude,area,hour,crime_category,risk_score,risk_label
12.928656291740529,77.68755291186365,Suburbs,7,Safe,0.08326192321885809,0
13.042943766700407,77.67243059165862,Suburbs,21,Theft,0.44539246692290274,1
12.958670684288203,77.67782610714097,Park/Isolation Zone,1,Stalking,0.8292875899284913,2
13.005094061471178,77.5935698366584,Industrial Area,4,Stalking,0.649416991322403,1
13.039566557101034,77.6314888654355,Industrial Area,3,Harassment,0.7465149460179576,2
13.080052822240415,77.67901334458725,Park/Isolation Zone,9,Safe,0.35676878339934076,1
13.058438238960335,77.57859015299827,Residential Area,19,Theft,0.48960066824519183,1
13.035272213574544,77.6923524956691,Downtown,23,Stalking,0.91221501456005,2
13.03592663647903,77.58315721241384,Downtown,20,Safe,0.4528769270107968,1
13.089184928806416,77.62021653307865,Residential Area,2,Theft,0.4521044746800648,1
12.959164819499307,77.64196094265448,Park/Isolation Zone,15,Harassment,0.5123959483522744,1
12.900222418839238,77.69011840261518,Suburbs,9,Assault,0.29805745831562813,0
12.95439091187964,77.54892325481046,Industrial Area,14,Stalking,0.5582601378567837,1
12.943578275925349,77.64922619564773,Suburbs,3,Stalking,0.7312440539024005,2
13.032366917022799,77.60416311722882,Industrial Area,0,Theft,0.7907753668551446,2
13.026742319953106,77.55371142812413,Suburbs,21,Assault,0.5117266246399501,1
13.018692276540945,77.65532136795927,Park/Isolation Zone,14,Safe,0.41943612228930605,1
12.903248688641892,77.61044445603477,Park/Isolation Zone,9,Harassment,0.6102139783509201,1
13.04575561089013,77.63219476412993,Residential Area,19,Safe,0.32715640923367717,0
12.964706082497099,77.56458021371559,Suburbs,21,Theft,0.45545542562488694,1
13.033011197801326,77.59625479036552,Suburbs,17,Stalking,0.32369320811544294,0
13.011315685700431,77.62347085019762,Residential Area,15,Stalking,0.2572542688167516,0
12.968546185085582,77.58098216285397,Residential Area,20,Safe,0.30854630990549575,0
12.926915253420821,77.53967450796954,Park/Isolation Zone,8,Harassment,0.5888299732578004,1
12.918883779532097,77.69232809846307,Park/Isolation Zone,23,Theft,0.7014034392890931,2
13.066303666622444,77.60229350800853,Suburbs,18,Harassment,0.4017850870741879,1
13.083679508416312,77.64678407405754,Park/Isolation Zone,16,Theft,0.453189614710857,1
13.02995760935286,77.58220943871122,Park/Isolation Zone,9,Harassment,0.5863735591110154,1
12.920686822972097,77.57102635280515,Suburbs,18,Safe,0.24922498633225662,0
12.980405443377649,77.58143285969342,Residential Area,7,Assault,0.4368159018900855,1
13.045787840021031,77.58183932875713,Suburbs,18,Theft,0.37902604208467294,1
13.055964176802014,77.60883602318839,Downtown,4,Safe,0.3437166201727014,0
12.923643724458218,77.60869397399627,Suburbs,1,Stalking,0.6982690940524457,2
12.900006143769076,77.59943076317657,Downtown,14,Stalking,0.4636555226184089,1
13.04242740917612,77.52695715698349,Suburbs,16,Harassment,0.3581188108901871,1
12.97131923519724,77.5992150957001,Downtown,9,Stalking,0.4303480901418422,1
12.950896266323653,77.53382078008413,Downtown,20,Assault,0.7254014172713432,2
12.902579493957905,77.52522715725915,Suburbs,20,Theft,0.4982416627966318,1
13.0080598813523,77.68652914346823,Park/Isolation Zone,21,Harassment,0.7117311155923245,2
13.070230147085196,77.62099000262954,Industrial Area,1,Theft,0.7254726571442889,2
13.091526329254517,77.63189801162491,Park/Isolation Zone,8,Theft,0.4685956706124439,1
13.013148990122659,77.58035873406668,Downtown,1,Safe,0.5065302973464263,1
13.00289226554798,77.68179617838298,Suburbs,17,Stalking,0.3726848486573265,1
12.91701127709785,77.62758609791594,Suburbs,11,Theft,0.2949298224552188,0
13.00977456030852,77.65383397390472,Suburbs,14,Assault,0.46256486207330344,1
12.975995815793079,77.57371249380554,Suburbs,20,Assault,0.5970391256211087,1
13.021427056176716,77.69200237616383,Industrial Area,19,Stalking,0.730078435487855,2
12.97774526957531,77.66409225803166,Residential Area,5,Stalking,0.4297720947602155,1
12.948059824690073,77.67078969260291,Downtown,17,Harassment,0.4689041034108932,1
12.918993055045675,77.53443885348516,Industrial Area,12,Harassment,0.5217327176854619,1
12.96298368891778,77.55419264157425,Park/Isolation Zone,3,Harassment,0.8633676515621683,2
12.91932896685755,77.55712531993672,Residential Area,11,Stalking,0.3222385258302666,0
12.935379390164798,77.55418184464938,Residential Area,8,Theft,0.21124784029591165,0
13.097467231715909,77.67108163242087,Suburbs,1,Safe,0.334958559413886,0
12.988820711381324,77.50637695904172,Industrial Area,15,Harassment,0.5735290786209603,1
13.006374353301004,77.51521999779615,Park/Isolation Zone,0,Safe,0.6472161343566655,1
13.074723705747443,77.55478297412598,Suburbs,3,Assault,0.7288101858792069,2
13.099113780098136,77.53997459492989,Suburbs,14,Stalking,0.3239385061314945,0
13.016542889868937,77.54637192277657,Downtown,19,Assault,0.7021753579116091,2
13.062494764208834,77.65958863785066,Residential Area,0,Harassment,0.573214803266225,1
12.965388204867335,77.61262531877841,Park/Isolation Zone,19,Theft,0.710561483573992,2
12.961148791489459,77.50115413225859,Residential Area,14,Harassment,0.32908556358914975,0
12.980540744198912,77.58586455314084,Industrial Area,2,Safe,0.6414246704553452,1
13.03450145253473,77.58157698537008,Downtown,12,Harassment,0.49796432035175436,1
13.03643833785102,77.52278905388891,Suburbs,17,Theft,0.3599915066851041,1
12.96304788692989,77.6352283577203,Downtown,12,Theft,0.40138600910916383,1
12.926641984827326,77.6404194376759,Suburbs,9,Stalking,0.32860060342769803,0
13.026479251293102,77.64417864381042,Downtown,19,Stalking,0.6718588637390227,2
12.925665172437753,77.64569418911172,Suburbs,23,Theft,0.5824338304457961,1
13.015698501645867,77.50001056538646,Residential Area,6,Theft,0.39829770856143465,1
13.038684425611262,77.69078416076935,Residential Area,7,Safe,0.055301790729838006,0
13.04012229927889,77.66284175341093,Residential Area,0,Harassment,0.6092998388062835,1
13.050694422131919,77.68079633931787,Residential Area,17,Stalking,0.3772245166412343,1
13.074571884313132,77.50312865906149,Downtown,11,Safe,0.2673694087108036,0
12.999991798392958,77.68677175915715,Suburbs,17,Harassment,0.20811803487845357,0
13.046049837905914,77.66195770573762,Residential Area,23,Stalking,0.5704955250245134,1
13.023834547073168,77.66744382859174,Downtown,11,Safe,0.2858392140637188,0
12.937327987959536,77.5186574769444,Suburbs,19,Assault,0.5813844583076047,1
12.905137928973883,77.64775560578371,Downtown,8,Assault,0.7112286291376165,2
12.956908277135387,77.69198333792842,Residential Area,1,Stalking,0.7170580366277035,2
12.988606741267525,77.63570946828364,Industrial Area,13,Safe,0.236593502466079,0
13.023421188885731,77.61411228092493,Downtown,3,Harassment,0.8013257641964922,2
13.06999186610064,77.6891259355498,Residential Area,14,Harassment,0.3800288435102781,1
12.939249143341234,77.58858742434688,Park/Isolation Zone,16,Safe,0.32773631836606,0
12.925109957979696,77.6198587132621,Suburbs,18,Assault,0.5956911189606373,1
13.092695989494866,77.59526765869887,Residential Area,5,Safe,0.22259814757436017,0
12.921608911875282,77.68656924427206,Park/Isolation Zone,8,Assault,0.6438671780538938,1
12.995698214021438,77.5152169453531,Downtown,16,Assault,0.6788488973534317,2
13.017112745758661,77.60022394016507,Downtown,14,Harassment,0.3205013086228742,0
13.008274884181487,77.63739048827709,Park/Isolation Zone,4,Stalking,0.7162709413337927,2
12.917206431406589,77.65838130768445,Park/Isolation Zone,17,Theft,0.47887703320106745,1
12.911405382800725,77.61660372948883,Suburbs,22,Safe,0.40785939778017466,1
12.921096685492207,77.6817835488243,Downtown,3,Assault,0.8380151873341233,2
13.017117536774522,77.68839828937678,Park/Isolation Zone,20,Safe,0.5677467193709179,1
13.008868977526864,77.51286384463872,Industrial Area,23,Stalking,0.758205014849512,2
12.946748158407349,77.58047410790827,Industrial Area,1,Stalking,0.7589363751243338,2
13.027554828369118,77.50469180434423,Park/Isolation Zone,18,Theft,0.6529026554955034,2
13.06401350041113,77.5658833314749,Suburbs,4,Theft,0.33565234588766707,0
12.908315791969319,77.60737364359412,Downtown,3,Assault,0.9103878976885378,2
12.999625988709608,77.682158986102,Industrial Area,4,Theft,0.5629953151779573,1
13.037862082420538,77.66931086449308,Park/Isolation Zone,18,Assault,0.8903697762030326,2
12.950462385413937,77.5254999453344,Park/Isolation Zone,12,Harassment,0.5036065697104181,1
12.96155418105863,77.51860607494818,Residential Area,15,Assault,0.5222275386143138,1
13.022727580597877,77.61785346775133,Park/Isolation Zone,11,Theft,0.5314703757235311,1
13.079587058688746,77.60642359449176,Suburbs,8,Safe,0.06209523531593742,0
13.06198488406058,77.55327552828601,Industrial Area,23,Theft,0.7812123202316367,2
13.016626043819917,77.67989061691077,Residential Area,15,Stalking,0.35730079713042256,1
13.046044343551449,77.68547328189231,Industrial Area,13,Theft,0.4892755262758288,1
12.97296449404156,77.58052228766803,Industrial Area,21,Harassment,0.6799721831899164,2
13.028193105619751,77.6780605114227,Suburbs,0,Assault,0.767964343139019,2
12.993236318225511,77.5767897788526,Park/Isolation Zone,19,Stalking,0.7532326027049607,2
12.937987227291512,77.64736336636594,Suburbs,22,Assault,0.7952236994264328,2
13.04034765477545,77.59518844350954,Park/Isolation Zone,20,Assault,0.9085298295740065,2
13.011292927469764,77.52451663130144,Residential Area,3,Theft,0.556828350044945,1
12.971724316390718,77.68558684024741,Suburbs,8,Safe,0.13030742832093045,0
13.082267838015726,77.59081931867551,Suburbs,23,Stalking,0.6968629106018713,2
12.904186823565347,77.64689740806449,Downtown,18,Harassment,0.6803463513459018,2
12.9631546302499,77.57343476288627,Suburbs,13,Harassment,0.3716061726989915,1
12.91137627955553,77.50377617571525,Downtown,21,Safe,0.4514928422939583,1
13.053305463244325,77.52010607173837,Park/Isolation Zone,11,Safe,0.32929387787699604,0
13.040421490822759,77.59924389589798,Park/Isolation Zone,3,Theft,0.7343562840591089,2
12.966270443747263,77.63799287142527,Park/Isolation Zone,6,Harassment,0.7279648544696223,2
13.035132580441415,77.56694706531586,Downtown,16,Stalking,0.5275863509059752,1
12.97918744523919,77.63909769183553,Park/Isolation Zone,0,Safe,0.6301528905008389,1
13.051250758284487,77.6397271178864,Industrial Area,13,Safe,0.23328759774583574,0
12.990836732547342,77.64078718146557,Suburbs,14,Safe,0.18278967563772158,0
12.982455945566333,77.59850437080411,Downtown,11,Stalking,0.5212796959222954,1
13.08694598309766,77.6829772300243,Park/Isolation Zone,11,Harassment,0.48958769766541044,1
12.95017581997814,77.59783930359612,Industrial Area,5,Stalking,0.6936510253295933,2
12.924089467999313,77.59005303869932,Suburbs,12,Stalking,0.28281575777345946,0
13.016908622651892,77.53987616380212,Suburbs,15,Theft,0.2840892117274923,0
13.093864362456836,77.56153101747127,Park/Isolation Zone,13,Safe,0.442504074128818,1
12.975567842745438,77.50846689850366,Industrial Area,6,Harassment,0.640698848879175,1
12.912407352725756,77.62670705872324,Downtown,15,Theft,0.3953757126542858,1
12.967861053461913,77.54970714878542,Park/Isolation Zone,22,Theft,0.7861856581947251,2
13.001186330863911,77.5608310508971,Suburbs,8,Assault,0.438780173980175,1
12.932384601326444,77.65416290433286,Suburbs,13,Safe,0.06120373393965385,0
13.031620443611299,77.56544423663229,Suburbs,23,Harassment,0.669102142999962,2
13.09954987780204,77.54843917840263,Park/Isolation Zone,6,Harassment,0.7097514000849373,2
12.990347895196289,77.53381154982674,Residential Area,11,Harassment,0.3031691454442006,0
12.970945711346042,77.65497168043639,Residential Area,2,Safe,0.3886973222273289,1
12.980140833366894,77.525941251598,Residential Area,13,Harassment,0.23635517730598704,0
12.92302923567904,77.59075075205007,Industrial Area,18,Stalking,0.7469191080101283,2
13.076654720285244,77.60138602321544,Park/Isolation Zone,10,Stalking,0.6711479341594911,2
12.98296513110427,77.63747798253715,Suburbs,4,Safe,0.1569266080518818,0
12.977454882284968,77.6266566964666,Industrial Area,22,Harassment,0.83547235984662,2
13.031938054586094,77.66214413458904,Residential Area,12,Assault,0.49312253760688646,1
12.988406684186225,77.50895028678525,Downtown,9,Assault,0.6642102592899584,2
13.029646693761569,77.55928814495589,Industrial Area,6,Assault,0.8602732610995263,2
12.912289258026158,77.55602682375508,Industrial Area,16,Stalking,0.6817901325995369,2
13.062744668744445,77.52920338111842,Park/Isolation Zone,15,Assault,0.7200130311541525,2
13.088100790575881,77.5578356507713,Industrial Area,7,Harassment,0.5496339094888949,1
13.029753077231877,77.56195306282858,Park/Isolation Zone,16,Harassment,0.5506216123805281,1
13.090913185771761,77.6043768923855,Downtown,12,Assault,0.5598582578502972,1
12.930286462873992,77.63274089578525,Suburbs,10,Theft,0.2854136720817966,0
12.995483237896071,77.57622010272236,Suburbs,19,Assault,0.6496897000454899,1
13.02036134678909,77.64389404626267,Residential Area,17,Theft,0.26708924859613686,0
13.016347329484237,77.56723306771592,Residential Area,4,Safe,0.16698773836396333,0
12.98029235581781,77.55805673546296,Downtown,5,Safe,0.32755217393411756,0
12.967616881873253,77.6082376111714,Suburbs,19,Harassment,0.488364749939979,1
12.925364804510084,77.50474327206116,Residential Area,13,Stalking,0.3317131440879291,0
12.978348490112456,77.5159578247268,Industrial Area,11,Harassment,0.5178046646460595,1
12.932532163021097,77.5835939087173,Park/Isolation Zone,3,Harassment,0.8741345609007318,2
13.046873135298444,77.68858254227835,Residential Area,6,Stalking,0.49427915301362413,1
12.941766187098919,77.64430235596869,Downtown,10,Harassment,0.43719578747779747,1
12.911713061056908,77.51762531390011,Suburbs,19,Stalking,0.4934866519441535,1
13.010473227563446,77.66926360255617,Downtown,1,Harassment,0.7795745121204518,2
13.01904594654388,77.64646015412164,Park/Isolation Zone,3,Safe,0.6739998975166737,2
13.0743826122561,77.62218930514054,Park/Isolation Zone,6,Theft,0.6100512701361411,1
13.015396322483536,77.66405859212183,Downtown,0,Harassment,0.7492581987735174,2
12.96909617074469,77.5808219695486,Residential Area,14,Theft,0.19696465570006902,0
13.060602376305264,77.54430021017077,Residential Area,19,Assault,0.6257177875456806,1
13.008055778637484,77.60240467782175,Suburbs,21,Harassment,0.42672288918362083,1
12.91585605692624,77.6097683511187,Suburbs,23,Safe,0.4359886064324636,1
13.01317011206265,77.60766527440198,Industrial Area,7,Stalking,0.537978540698651,1
13.081603709084332,77.61301475829602,Industrial Area,4,Safe,0.5072003012815485,1
12.979262525099644,77.68974098364784,Suburbs,13,Theft,0.31665298914403106,0
12.95926516037996,77.68044912461924,Industrial Area,17,Stalking,0.5722100670091715,1
12.928693891403604,77.6751434073118,Downtown,2,Safe,0.5316378360295809,1
12.930289104387072,77.66028336218173,Residential Area,1,Safe,0.3531351403803302,1
12.986554296868364,77.68868562145306,Industrial Area,21,Safe,0.498081604598019,1
13.019135964832305,77.51969892833588,Industrial Area,15,Stalking,0.5466903293763832,1
12.91612308103392,77.55302465228915,Downtown,13,Safe,0.2524075004512545,0
13.087913717805034,77.59901118913092,Park/Isolation Zone,15,Safe,0.330579835299172,0
13.05102672348904,77.66930689862468,Suburbs,10,Theft,0.1808603223705103,0
13.017324783656733,77.60103314230454,Downtown,16,Safe,0.30372415093037847,0
13.065687734187797,77.64960694786832,Park/Isolation Zone,2,Safe,0.6457642754682899,1
12.916037351362423,77.52779198104979,Downtown,22,Assault,0.8068875163376754,2
12.995367775546624,77.55048276259531,Residential Area,22,Stalking,0.6430985701085222,1
13.026018625372332,77.64635521900753,Downtown,4,Assault,0.6822653065778002,2
13.065730581223658,77.53294680177754,Downtown,2,Theft,0.7295189307946628,2
13.056693912009854,77.57027118693098,Residential Area,14,Assault,0.47265016217264677,1
12.95541384994268,77.55297325156272,Suburbs,22,Harassment,0.675412731931675,2
13.088176033911841,77.5699723388445,Park/Isolation Zone,4,Stalking,0.6761707824725816,2
12.924869168286174,77.6416648098156,Industrial Area,21,Safe,0.521860406961001,1
13.07502672372423,77.57356943622857,Suburbs,2,Assault,0.7759667373750944,2
13.094188049920923,77.6110526645216,Downtown,5,Assault,0.6816543414537672,2
12.935430704644526,77.51998637541088,Industrial Area,22,Safe,0.6913508755716276,2
13.044413212840757,77.66100353864692,Residential Area,13,Safe,0.09377704149460284,0
12.908057103755601,77.57397772512962,Suburbs,23,Theft,0.49043826374394606,1
12.981084565027832,77.62970683180667,Park/Isolation Zone,1,Assault,1.0,2
13.003256659839534,77.64507792033237,Suburbs,17,Assault,0.39555467831848756,1
13.016129045181927,77.54193218442234,Suburbs,5,Harassment,0.5078110549245523,1
13.087187449649711,77.67693499699067,Industrial Area,23,Harassment,0.7904021766453329,2
13.034450137458839,77.6232448503214,Residential Area,4,Assault,0.5825388474643391,1
12.996255590243848,77.5857450283503,Residential Area,13,Harassment,0.23491794297313284,0
13.061935007253178,77.53646703671565,Suburbs,16,Assault,0.3978204664187082,1
13.090106564190881,77.68846018758025,Residential Area,10,Stalking,0.358023263627081,1
12.904413229736459,77.65101364082632,Industrial Area,0,Theft,0.668039966741791,2
13.096504254451208,77.54160491254665,Industrial Area,9,Harassment,0.5344612652210292,1
12.917226427812736,77.56754215494485,Park/Isolation Zone,8,Assault,0.6737593070493668,2
13.062877355853752,77.66193485161762,Residential Area,19,Harassment,0.4301805510589254,1
12.956066950510282,77.63913553264307,Park/Isolation Zone,11,Theft,0.5291582435481736,1
12.926435931550774,77.65315685854314,Downtown,0,Stalking,0.7897963664282619,2
12.987971127942767,77.58824022044259,Industrial Area,23,Safe,0.6615288131206205,2
13.028791315889523,77.64329525252843,Suburbs,17,Safe,0.0,0
12.976190369004694,77.57729874457279,Industrial Area,11,Harassment,0.5400226134790205,1
12.91091308165654,77.54225258338764,Downtown,1,Assault,0.901204447062833,2
13.019892227931743,77.62653540696827,Suburbs,0,Theft,0.5171059267645275,1
13.080480655222134,77.69520278511976,Residential Area,0,Stalking,0.6974495563281375,2
12.97664307318945,77.56212019427906,Residential Area,0,Stalking,0.6793411885062055,2
12.943266555526165,77.5921939184425,Industrial Area,21,Stalking,0.7114169628642164,2
12.988515469186563,77.63480027421397,Suburbs,11,Safe,0.0873460139560159,0
12.909672542209757,77.6083012564245,Suburbs,6,Theft,0.3647266996679477,1
13.064097516896055,77.6686855591418,Park/Isolation Zone,3,Safe,0.5960528969464514,1
13.065268162190037,77.6523485412939,Downtown,20,Harassment,0.6682967586506541,2
13.017600092685926,77.51165944077248,Residential Area,19,Stalking,0.5413367924388113,1
12.970620577787678,77.69968424678476,Industrial Area,3,Theft,0.7784326848322688,2
13.059956672889156,77.6504804907439,Suburbs,14,Stalking,0.3286501335622854,0
13.010937404957673,77.67278066325882,Residential Area,0,Safe,0.5016946458389134,1
13.065186461710002,77.63023954241908,Industrial Area,5,Safe,0.4152775994067084,1
13.026291758516605,77.67125702560935,Residential Area,13,Safe,0.08109640857469481,0
13.05688109464256,77.52247659498575,Industrial Area,13,Stalking,0.6406477147232528,1
13.019712598643553,77.56954756711187,Residential Area,9,Theft,0.24737955357403865,0
12.982828213643133,77.6752841887209,Park/Isolation Zone,6,Theft,0.7369054855504101,2
13.091589171985227,77.54033104225338,Downtown,22,Harassment,0.7689297606490941,2
13.00822276497577,77.515648419716,Residential Area,23,Stalking,0.6242611007192107,1
13.021017903708108,77.65762378798905,Downtown,22,Harassment,0.740209543599905,2
12.94409752788295,77.66709723112866,Residential Area,21,Harassment,0.41415972390634276,1
13.025130157885455,77.53253044363798,Suburbs,11,Harassment,0.3346666442869916,0
13.01432152989659,77.67086919655655,Park/Isolation Zone,23,Harassment,0.9111444534555145,2
12.936967679589404,77.63735355911943,Park/Isolation Zone,18,Safe,0.5233662700817185,1
12.91191741947063,77.60401653664331,Downtown,8,Harassment,0.4641814832851452,1
13.020871863942954,77.66605003855628,Suburbs,2,Theft,0.4980382705230976,1
13.052738453870063,77.5838498498638,Industrial Area,3,Harassment,0.8546696250887607,2
13.004680274184402,77.53879879124467,Park/Isolation Zone,12,Safe,0.39199484428384157,1
12.94535452506393,77.55697053532212,Suburbs,9,Assault,0.4639046080281781,1
13.033304395338607,77.60103280365867,Suburbs,13,Assault,0.43493136226298046,1
12.91602114532192,77.60626615853464,Downtown,5,Assault,0.7521952436834438,2
12.988366740960391,77.66111616528825,Suburbs,7,Stalking,0.3045053618980616,0
12.932673351679684,77.65827054473047,Suburbs,18,Theft,0.3262841057858373,0
12.936891810211977,77.61627331144092,Industrial Area,9,Safe,0.28500763812507446,0
12.940458789831641,77.6561570966731,Downtown,21,Assault,0.7069987808039107,2
12.977341411408796,77.53835469165874,Downtown,4,Safe,0.37461821261363215,1
12.91023004112408,77.51001290541866,Suburbs,4,Safe,0.2256024403929095,0
12.97955868818582,77.67472676452694,Industrial Area,4,Stalking,0.6960987250364881,2
13.00234148942294,77.51511089875255,Residential Area,8,Assault,0.4428152441168912,1
12.996658856993266,77.5493376859488,Park/Isolation Zone,22,Harassment,0.6973423317550168,2
12.976556820080608,77.63906378992488,Downtown,8,Safe,0.2673948773485737,0
13.06782932161415,77.58188958752547,Industrial Area,14,Assault,0.6565748269837794,2
12.9290653384841,77.67526279398311,Industrial Area,8,Safe,0.34805738288864146,0
13.001139348756276,77.55959595893245,Suburbs,13,Stalking,0.33930949496070995,0
12.912408283391311,77.50237426933387,Park/Isolation Zone,5,Stalking,0.8042216787801528,2
12.914231135775582,77.56013112811215,Downtown,21,Harassment,0.5923484619038772,1
13.014773169935419,77.61561500983697,Residential Area,19,Stalking,0.5170039296178441,1
13.013203684977563,77.57518767508066,Suburbs,7,Assault,0.40414325313144284,1
13.07560670256889,77.60697455115175,Downtown,1,Stalking,0.8568040122247487,2
13.011574735132015,77.67531962376701,Downtown,4,Harassment,0.6649998803739136,2
13.091958204080969,77.68249701084608,Industrial Area,16,Theft,0.54416578435923,1
12.909738969679987,77.55319481293083,Park/Isolation Zone,9,Safe,0.3228779284432088,0
12.919601536956149,77.59242809465398,Residential Area,13,Safe,0.12648428179878912,0
12.908813172314076,77.60982880304829,Park/Isolation Zone,17,Assault,0.628010079926985,1
12.937055370066709,77.68982249137765,Industrial Area,0,Harassment,0.7056383086738331,2
13.008254022188336,77.69972346383288,Residential Area,21,Harassment,0.47817178100599267,1
13.029114436285486,77.5470814497683,Residential Area,1,Harassment,0.594357992646117,1
12.909117031589734,77.64539597426916,Suburbs,3,Safe,0.3357454976460404,0
13.08919417796912,77.57560621244664,Residential Area,12,Stalking,0.35895653008921374,1
13.068433075330075,77.50162163937725,Downtown,15,Safe,0.29668204254338326,0
12.959322496431419,77.50185050448718,Park/Isolation Zone,4,Safe,0.5031549392907062,1
12.915437506045294,77.59211320151245,Park/Isolation Zone,22,Safe,0.7114238701831521,2
12.933977414643811,77.59766698260087,Suburbs,9,Stalking,0.3169621956792578,0
12.925388882750994,77.50451393931469,Residential Area,16,Theft,0.304137183651101,0
12.92465675585979,77.63738548335486,Industrial Area,10,Assault,0.6308114608664797,1
13.003712337733146,77.55880067771899,Downtown,4,Theft,0.6115082798620984,1
12.949169488498681,77.6119786203072,Suburbs,14,Theft,0.1864404572555775,0
12.97162794330583,77.56018381463308,Residential Area,3,Safe,0.41153677318865256,1
13.097901066676863,77.53342686297387,Industrial Area,6,Theft,0.6114309943111913,1
13.036862849785068,77.58143474771978,Residential Area,9,Safe,0.12385579526115176,0
13.0897961334094,77.5464546729581,Suburbs,22,Safe,0.38242900489496184,1
12.928511311006623,77.60696019538383,Industrial Area,23,Assault,0.9715838263100945,2
12.976427894966514,77.5397657060573,Industrial Area,3,Harassment,0.7900856253140603,2
13.01094636065647,77.60168119532892,Industrial Area,19,Safe,0.4236708649912733,1
12.915351612377748,77.53147570297378,Industrial Area,4,Theft,0.6707046368369598,2
12.900837488725593,77.63419494189716,Residential Area,4,Assault,0.6039016270284795,1
13.034086866759383,77.65078753688829,Industrial Area,10,Theft,0.3743084318620927,1
13.028363903360287,77.52207884685,Residential Area,18,Harassment,0.4163484975663675,1
12.982157761999922,77.59356048240747,Industrial Area,4,Stalking,0.7725743646915121,2
12.997928815206407,77.51417434013098,Industrial Area,20,Harassment,0.6045696422721976,1
12.983088600118418,77.6196364891084,Suburbs,7,Assault,0.4770422436384379,1
12.904801008968978,77.55288085958593,Residential Area,6,Harassment,0.4152728990492806,1
12.967074321243492,77.60552489136774,Residential Area,7,Harassment,0.228089766813744,0
12.935416451079458,77.60349220187686,Park/Isolation Zone,12,Assault,0.7240227443305901,2
12.919684837820274,77.68487086923876,Suburbs,4,Assault,0.583570704606702,1
13.09134408677787,77.60981664451374,Residential Area,17,Theft,0.32942642173483766,0
13.019871945008433,77.61659969594366,Suburbs,23,Safe,0.4562771944305615,1
13.04573125684732,77.58033062515288,Suburbs,8,Stalking,0.413262895941059,1
12.963072748653223,77.68981592063656,Suburbs,1,Stalking,0.7033043365107388,2
12.978629425898804,77.65543718188792,Downtown,15,Stalking,0.5344756149959635,1
12.947384798779344,77.55708105806058,Residential Area,13,Harassment,0.2317097880116245,0
12.919393134193085,77.66884191715525,Suburbs,16,Assault,0.4383022812903044,1
12.935806327488317,77.58647927203702,Downtown,5,Assault,0.7835437055534158,2
13.059502809059296,77.66573342870672,Downtown,2,Assault,0.8854797280182568,2
13.035509161036755,77.66457761365871,Industrial Area,16,Safe,0.2985000842523827,0
13.009385775197096,77.53777403735258,Industrial Area,12,Assault,0.6862305855047567,2
12.995017974573354,77.64022822627672,Residential Area,5,Assault,0.6528028511692423,2
13.084486856731225,77.55812859386131,Industrial Area,7,Harassment,0.4538703684370252,1
12.914546989555735,77.55949853399854,Residential Area,5,Theft,0.43350205045649404,1
12.956120162647583,77.55926961537612,Downtown,15,Stalking,0.5282480611217906,1
12.969987570714142,77.645113649512,Downtown,5,Harassment,0.5505565713331874,1
13.056485162442558,77.54596520835851,Residential Area,16,Harassment,0.27967583665427564,0
13.098502924032394,77.50018116704922,Industrial Area,20,Harassment,0.6574842579938375,2
12.94813410295143,77.64304737069652,Industrial Area,2,Stalking,0.9194974147017854,2
13.074861466827416,77.53423694876703,Residential Area,22,Harassment,0.5792623894632122,1
13.066124552086357,77.52089647906156,Park/Isolation Zone,11,Theft,0.5208827477923688,1
12.944931479528353,77.54750322411881,Industrial Area,5,Assault,0.8584383232438312,2
12.979866516039845,77.57598010446455,Suburbs,20,Theft,0.4927340388277898,1
12.981934573858505,77.59518126549465,Industrial Area,6,Assault,0.8113413921105918,2
13.095644133705312,77.50891400814253,Park/Isolation Zone,10,Assault,0.5940167188429817,1
12.93617838027578,77.69411466652548,Downtown,8,Harassment,0.4961707631640425,1
13.059831594220956,77.64321261068392,Downtown,15,Harassment,0.46055352512657516,1
12.966838542834623,77.56463881306487,Downtown,4,Stalking,0.6077542125666194,1
13.046174069155231,77.56373945145708,Industrial Area,14,Safe,0.33555317855617767,0
12.984002200859132,77.58970850987369,Downtown,20,Theft,0.6432665687749533,1
13.015671952623308,77.62524896455261,Park/Isolation Zone,3,Stalking,0.9104494629443689,2
13.066522354665226,77.5292746133178,Park/Isolation Zone,4,Stalking,0.6689094106514448,2
13.060833112996777,77.53778596275299,Industrial Area,6,Theft,0.6722046048870255,2
13.073284636707939,77.6718869165667,Suburbs,2,Theft,0.5511322218297432,1
12.911923465068933,77.55125098477781,Industrial Area,3,Assault,0.9856274315595077,2
13.038410110607948,77.57603899959504,Downtown,14,Safe,0.2531006148712517,0
12.927997475344354,77.67425437019003,Industrial Area,1,Harassment,0.8228084313426293,2
12.983163713603682,77.63262956587997,Park/Isolation Zone,23,Safe,0.6832841525953129,2
13.009717683010937,77.56834237586834,Industrial Area,4,Safe,0.49034746799410805,1
12.980547896949366,77.63673990914492,Industrial Area,6,Harassment,0.6573330946009301,2
13.0039223351606,77.50393664307629,Suburbs,21,Safe,0.2119711715810249,0
13.099305261759724,77.64712853200227,Park/Isolation Zone,16,Stalking,0.6096840175544084,1
12.92704346274257,77.59740320810324,Residential Area,7,Stalking,0.38942686175096675,1
13.035091209067286,77.6626364294569,Residential Area,8,Harassment,0.26231969283931955,0
